US	2322980
UR	2295855
EA	2286045
)\x0A	2275715
K 	2268151
DA	2247547
OU	2226015
NS	2214365
EC	2201763
PA	2197882
FT	2149629
F_	2147061
PR	2143944
OC	2141331
{\x0A	2134923
NG	2115105
K_	2104208
\x09I	2101869
\x09 	2082493
GE	2074687
LL	2028154
RR	1986739
NC	1966884
AP	1963073
UT	1950910
_V	1950018
 F	1942890
BI	1934889
PO	1913794
PI	1901244
CK	1889712
 "	1882299
OD	1871149
DR	1855742
CR	1854404
HA	1836473
MP	1827782
SS	1822620
BL	1821493
) 	1803734
FO	1800200
\x09R	1785683
_G	1766350
O_	1761089
SC	1747203
DP	1734901
 O	1715218
/*	1706768
*/	1706649
NA	1705365
/\x0A	1693796
RN	1688023
Y_	1672330
EX	1671975
SP	1666510
OL	1652946
I_	1631867
L\x0A	1630968
OF	1618199
MI	1618137
B_	1616862
_H	1613785
TL	1604476
PT	1595183
\x09S	1574199
 N	1559103
 {	1558883
IE	1552205
PL	1520500
UP	1515554
OT	1515447
}\x0A	1504527
OM	1485887
NO	1477141
O 	1469975
MO	1458197
EM	1447682
CI	1446226
BU	1439651
 E	1438444
UL	1434874
AB	1427090
0,	1411874
C 	1396025
(S	1392471
BA	1381654
CS	1378592
**	1377715
OP	1375887
AG	1371522
UE	1365520
_U	1364237
NU	1354851
RC	1351885
_N	1340551
3_	1337464
VA	1313154
CM	1310812
IP	1279426
PU	1268818
: 	1265845
TS	1261593
MM	1258994
NF	1250827
DD	1239008
VI	1237419
TX	1233480
PH	1231283
RD	1228532
EP	1228037
L 	1223515
 V	1216452
SY	1215723
4_	1212902
 U	1211094
IM	1187165
 L	1180420
IL	1180404
NI	1178626
CN	1175888
_W	1158265
FL	1158030
10	1153603
CC	1153263
0\x0A	1150656
SU	1144993
_1	1144167
IR	1139458
 W	1138041
LU	1133197
X1	1125413
FS	1114003
DM	1113947
 &	1113529
",	1110756
 1	1100644
IZ	1096768
TC	1092852
IV	1091506
SO	1089465
MS	1088469
UM	1087224
CP	1080284
CF	1072951
DC	1067470
RS	1055833
RX	1052048
LK	1051756
EQ	1051132
\x09}	1049272
E(	1048104
ZE	1042076
\x0A}	1032299
G 	1026488
--	1021049
FA	1018665
\x0AS	1008804
32	1008209
TY	985573
H_	983391
EE	983212
AI	968374
FG	966264
V_	960841
F0	947997
HY	941475
 H	937514
WR	933752
E,	932511
 <	923581
KE	922276
0L	918926
Y 	917383
RM	912173
\x0A/	910381
\x09/	904286
PF	897491
MC	892982
OI	891158
W_	887022
AU	878840
GS	876002
GI	875263
MD	874395
Q_	872920
FR	872371
T(	870234
\x09.	870172
 -	865881
OW	865777
XF	865711
20	862481
BE	860407
PS	855899
LT	853604
01	850488
\x09C	845691
DS	841963
YS	838833
5_	833496
MU	826731
FE	824334
OV	817115
RL	809384
SA	809062
DO	801537
\x09U	799353
E)	798846
 G	789831
),	787250
QU	783528
A 	783284
))	778366
WI	768467
T)	766913
GP	760220
},	759610
YP	759127
LS	755542
WA	737918
VO	735023
U_	734788
UD	731723
PP	725553
\x0A{	725463
RF	724233
TT	721652
OS	716514
UF	712642
GR	708042
\x090	700463
PD	692429
SM	686426
GA	684128
RY	681043
T,	671660
*\x0A	661501
X 	659764
X4	651833
(C	650108
IA	648706
XT	648279
RV	633195
_0	627793
M 	624832
OO	624322
GN	623256
HO	621328
0)	621287
NL	620819
2 	616805
H 	615785
LD	609584
BO	606739
P 	603264
02	600911
UB	598567
NK	597679
\x09D	594441
_X	593296
:\x0A	591958
AX	591040
MB	591021
CU	583520
RQ	583114
.\x0A	581328
 |	580040
S)	579256
80	578723
UX	574424
V0	572238
 2	566465
\x09B	566462
PM	565557
T;	564994
R(	563829
SD	563727
0;	561327
16	559577
12	559408
(&	557137
SR	556359
E;	554862
MT	554704
VM	553052
V,	548558
//	546419
BR	544476
6_	544204
\x09P	540757
11	536236
1,	533536
FC	531830
(I	530263
(R	528256
(P	523885
(D	522560
\x09{	521919
0 	520072
_2	519720
V-	514866
S,	512907
] 	511050
NN	506127
.H	505035
NV	503314
D,	501275
40	498818
DX	497958
IX	497316
==	497240
AY	495568
E\x0A	493413
RG	491764
WE	487196
HD	484069
N"	483792
HW	483120
D)	480433
TP	479256
#I	478107
OG	477087
< 	477072
>D	472039
 +	471905
EO	470899
\x09M	470509
FU	469752
AW	467424
 _	464668
X2	463825
E1	463035
- 	455759
15	455161
R,	452145
VR	451793
03	450421
SB	446163
SL	444070
IB	442813
R)	440928
OB	437701
DL	435738
D(	433738
X8	432591
& 	432106
FP	429730
 /	429725
VF	429128
_Q	429094
64	427767
E-	425852
DU	425520
":	418420
LC	416916
C2	414479
 }	414311
NP	410954
FM	410530
. 	408982
XP	405753
XE	405038
>S	404871
AK	404113
SW	403703
EI	403063
BY	399285
SG	398859
04	398766
SN	395299
GH	391223
S.	390460
E.	389462
1 	387321
I 	384428
TM	384059
\x09E	384010
UI	383266
\\N	382026
LY	381570
AV	380951
RB	380699
L2	375095
N(	374605
S(	372787
T-	371975
2,	371760
WL	370191
VC	369457
X3	368132
DB	367512
U3	364465
08	362538
")	361554
BP	361303
RP	361290
};	360182
+ 	359556
; 	359250
>C	357688
HT	353607
{ 	351982
AZ	350936
XC	347590
\x09F	345570
2\x0A	345152
P-	343863
L,	342775
>\x0A	342586
7_	342140
L)	342025
R1	341720
GT	338559
C,	337863
F,	337224
GM	336468
K;	336140
F(	336093
S;	335998
LP	334695
GB	334679
(!	333650
>P	333030
PW	332639
V)	330531
GO	330487
 K	329757
EB	326321
14	325352
VD	324434
8_	323637
K(	322841
YN	322672
\x09G	322177
_3	321701
1\x0A	320966
P,	318851
V 	318339
S-	318335
AF	315703
LR	315149
K)	314778
CD	314082
DW	313712
8 	312607
-E	312384
DT	310907
L;	310898
| 	309420
I2	307943
_K	307105
TD	306291
H>	306022
E0	303922
UA	303551
RK	303503
UG	303473
>R	303027
(0	302456
EU	302363
0F	301781
\x09=	301274
(M	301264
1)	301226
TF	299709
8\x0A	299662
TG	299650
30	299365
21	298373
XD	297082
(A	297007
TW	296264
9_	295396
WO	295280
R0	295161
X5	293545
\\\x0A	290311
ZA	290050
 %	290033
LB	289548
R-	287997
(V	287871
4,	287697
C0	287395
4\x0A	287282
R;	286773
OA	286755
13	285874
G(	285025
L(	285017
C-	284939
GC	283900
FD	282786
\\X	282461
E3	281940
N,	279700
HU	277313
N)	275970
ML	275237
\x09A	274775
C1	271846
\x09T	271508
 Q	270992
.C	270484
R2	269638
(T	269103
EY	267991
 @	267521
18	267115
("	266721
>I	264961
][	264266
MN	263931
F1	263879
KS	263762
*P	263526
*D	262974
2C	262954
C)	262903
4 	261809
<<	260529
DG	259227
A,	258155
S[	255807
WC	255426
K,	253804
P)	253343
WM	252581
U8	252271
E2	251792
 3	251096
PG	250927
HR	250370
(U	248689
XA	248394
XI	247209
3,	244329
((	244098
L1	243918
X7	243650
W 	243493
WH	243452
(E	242304
CY	240947
KB	239735
>M	239515
(1	239221
X)	238585
BS	238431
CB	238266
 X	237949
"\x0A	236258
,\x09	236124
P(	234712
(B	234545
T.	234505
 >	234009
50	231274
GF	230454
GU	230030
F\x0A	229880
A-	229517
8,	229210
X/	229157
D;	227246
 !	226006
BT	224330
 4	224205
Y(	223614
D-	223133
\x09V	223114
VP	223097
<L	222823
N;	221787
\x09(	221635
0]	221196
YT	221046
C\x0A	220366
{0	220212
07	219820
P1	219415
D\x0A	219104
BC	218471
E\x09	217560
25	217319
S\x0A	216056
*S	213840
EW	213611
R3	213260
*C	213200
24	211921
T1	211790
(N	211686
2)	211317
()	210378
.S	210193
\x09_	210068
D.	209722
S:	209641
BM	209041
T\x0A	207476
G)	206939
[0	206762
X6	206589
L-	206383
\x09N	205899
E"	205757
B 	205740
GL	204950
P2	204097
6,	203838
>F	203564
G,	202767
60	200481
>T	200455
6 	200075
PY	199978
(F	199912
TB	198846
T\x09	198785
X-	198615
X9	198426
CG	197863
WN	197453
HC	197342
KI	196576
} 	196073
>B	194733
\x09W	194690
[I	194604
BJ	194455
89	193949
B,	193744
R.	192448
> 	192385
(H	191593
28	191086
FW	190437
XX	190294
];	189598
/ 	185941
19	185909
5,	185373
>N	185219
.P	184739
3\x0A	183301
\x09L	182205
1;	182062
T:	181127
++	181122
LX	180362
C(	180355
>L	178547
VS	178507
BG	178438
M,	178100
F2	178015
31	177831
SF	177184
A)	176769
70	176470
0E	175749
.D	175646
O-	175274
NR	175254
5\x0A	174803
22	174777
23	174394
XB	174076
\x09[	173915
CV	173587
A0	173540
7,	173537
/D	172938
&&	172809
"C	171836
YM	171690
X,	170826
90	169943
GD	169513
M3	169365
05	168939
.N	168465
%D	168441
[1	167805
_4	166067
17	165921
3F	165845
U 	165416
BD	165066
F)	164776
06	164530
A1	162273
T2	160171
1]	160013
AO	159721
MX	159260
_6	159213
56	157948
"E	157821
>A	157353
M1	157271
R4	156806
DF	155229
E:	154543
FN	154224
 5	153653
P0	153125
B-	151955
\x0AE	151518
4)	151372
!=	151321
PK	151282
"0	151219
6\x0A	150995
3 	150528
88	150523
OE	149768
I]	149703
.I	149571
C3	149026
\x09\\	148916
 8	148598
HP	148336
OK	147932
].	147732
\x09"	146846
G1	146596
T3	146157
VB	146144
|\x0A	145046
I-	144130
 .	143911
VL	143604
NM	143553
TK	143507
ZF	143470
R\x0A	143275
.R	143173
"U	142746
UV	142732
FB	142519
*R	142429
N-	141787
Y,	141055
 :	140942
2M	140498
,0	140272
.O	139880
_8	139244
G-	138900
27	138824
\x09*	138350
FX	137672
"P	137437
TN	137347
U1	136990
DV	136849
"S	136789
(L	136418
\x09H	136369
>H	136359
PB	136273
09	136203
M)	135951
>V	135805
&P	135714
A\x0A	134869
Q 	134815
" 	134705
33	134145
.M	133541
&C	133504
S2	133423
B)	133052
35	132730
D1	132255
4L	131874
V4	131609
 \\	131327
G0	130987
M-	130897
O(	130442
|=	129820
O,	129805
1F	129242
HS	129132
\x0AI	129085
R:	128854
;\x09	128836
U6	128335
GG	128090
[]	128080
2(	127554
MR	127306
)\x09	127267
P;	127119
WD	126968
(O	126085
II	125600
"M	125120
I,	124751
1"	124234
||	124144
81	122783
MV	122405
LV	122268
0}	121801
V1	120654
*I	120375
26	120135
G2	120031
7\x0A	119942
1C	119928
N.	119895
V;	119851
 6	119832
N1	119570
NX	119261
%S	118626
M2	118414
B0	118088
NB	118077
*)	117270
MG	117231
*A	117197
41	116717
_5	116600
Y)	116555
9,	115833
O)	115326
N\x0A	115282
V2	115045
])	114916
LF	114893
91	114867
\x0AV	114683
H)	113654
(*	113622
.F	113513
QM	113482
KT	113367
#E	112786
\x09O	112239
G.	112015
XS	111239
A(	111188
.A	111142
M;	111091
D\\	110962
TV	110779
>E	110772
A2	110645
W8	110551
C.	110526
34	110304
D2	110182
L0	110026
HB	109575
Y-	109552
SQ	108904
 J	108791
(X	108237
\x09K	108060
T6	107905
BF	107809
0C	107805
42	107108
JE	106946
OX	106751
9\x0A	106729
44	106544
Q-	106538
*\x09	105797
QS	105552
*M	105306
BB	105177
/S	104929
&D	104704
1L	104571
F-	104405
8)	104399
LM	104302
51	104250
R"	104021
&S	103880
NY	103793
*B	103748
43	103701
83	103699
6)	103439
38	103086
QP	103024
82	103019
+=	102880
/B	102713
T"	102692
H,	102674
.T	102460
58	102075
H"	102069
DY	101342
/C	101065
C;	100906
(G	100678
G3	100558
48	100187
3)	99999
T0	99620
L3	99482
K-	99183
WS	99036
36	98936
M8	98875
N2	98186
I)	98179
63	98171
*T	98010
.B	96578
71	96431
S1	96358
5 	96311
65	95985
E8	95981
\x0AM	95907
K\x09	95704
KV	95406
VG	95316
+)	95268
YR	95114
2.	94653
LN	94628
C4	94399
"A	94065
WB	93635
M(	93380
CX	93267
B2	93228
"I	93214
PV	93032
>O	92992
CQ	92710
55	92512
KC	92468
2]	92406
F3	92391
86	92142
76	92129
L.	92097
D0	92082
QE	91651
99	91364
-1	91154
-2	91044
S3	91040
*F	90938
"B	90911
SV	90909
"G	90582
W,	90579
BW	90472
.E	90447
P3	90278
-L	90173
S\x09	90165
A;	89901
S"	89690
LG	89471
B1	89430
..	89374
P.	89350
_J	89076
AE	88933
*N	88839
T5	88478
N:	88208
0-	88077
"D	88054
YC	87883
29	87692
(W	87585
\x091	87545
K"	87414
B\x0A	87147
-I	87106
Q,	86861
D:	86556
72	86503
Q)	86382
O.	85813
.0	85721
[2	85084
D3	84998
VT	84998
52	84860
AA	84817
 7	84764
V(	84325
BX	84111
96	84088
2X	84079
68	84069
>>	84036
66	83965
QC	83934
39	83872
.L	83862
92	83699
MW	83361
95	83344
*H	83232
(_	83013
-C	82362
62	82361
T7	82252
AH	81963
G;	81938
Y.	81701
7 	81553
"F	81243
77	81189
RW	81051
7F	80978
[R	80964
BN	80850
],	80685
MH	80612
M0	80470
.V	80193
B(	80186
*V	80048
84	80028
MF	79800
R\x09	79594
(2	79536
_7	79280
45	78857
78	78844
&R	78673
FY	78525
Q(	78054
F4	77936
KF	77672
H(	77564
 ?	77449
KM	77209
54	77143
85	77141
E[	77111
I;	77084
A3	76988
1D	76617
1A	76569
/M	76482
0"	76389
WP	76318
PX	76114
DN	76046
=\x0A	76021
47	76008
"T	75992
0A	75880
I+	75875
D"	75793
98	75622
O\x0A	75472
"R	75149
? 	74680
5)	74463
 Z	74439
D\x09	74088
X(	73840
3"	73712
37	73647
YE	73615
U(	73535
HZ	73376
61	73304
P4	73089
_Y	73002
O;	72961
2L	72935
KR	72866
*E	72624
N3	72611
"1	72465
"%	72302
93	72208
>U	72131
K.	72102
N'	71564
A7	70969
PN	70918
X;	70907
A.	70563
67	70539
NH	70522
Y\x0A	69914
M.	69823
&I	69811
(K	69700
KU	69508
'T	68693
94	68105
B4	67958
Y;	67929
87	67834
&\x0A	67774
)(	67670
75	67523
XL	67448
53	67311
T4	67302
-S	67222
_Z	67190
F;	67098
H-	67074
97	66670
HM	66637
2\x09	66545
G\x0A	66354
H1	65902
IW	65216
2;	65187
L"	65111
ZO	64964
Z_	64958
>W	64764
 ~	64427
2S	63812
0B	63710
XM	63539
QL	63440
F8	63250
T8	63025
I1	62902
>=	62738
L4	62650
C6	62614
XR	62590
N\x09	62354
74	62220
&M	62145
R5	62124
&A	62026
79	62024
E6	61908
46	61888
XG	61810
YL	61796
X%	61341
JO	61254
>G	61208
##	61164
_,	61007
U,	60881
59	60825
/P	60701
0D	60521
IQ	60372
1B	60358
IH	60349
73	60196
2P	60155
1E	60030
C5	59905
W)	59816
 '	59801
S0	59792
SZ	59603
3D	59397
QD	59385
W-	58971
W(	58922
H2	58547
U)	58488
B3	58483
57	58477
 [	58454
H\x0A	58399
F5	58354
L\x09	58036
:\x09	57912
3C	57826
\x09&	57816
2"	57785
\x09Q	57586
.G	57501
S/	57342
0\x09	57108
F6	57077
F7	56861
T[	56838
'S	56515
KA	56446
\x09X	56320
WQ	56292
H;	56277
2A	55463
_9	55327
-0	55255
/I	55101
7)	55019
A4	54796
# 	54502
O1	54354
8X	54148
S4	54108
L8	53992
%0	53953
(3	53793
I9	53760
U-	53666
(Q	53626
KG	53374
X.	53113
2F	52983
 9	52901
K]	52825
8L	52429
JU	52204
C8	51944
&T	51414
\x0AO	51258
KN	51054
).	50999
-O	50574
DQ	50313
KO	50298
)-	50181
KD	49889
I(	49831
C7	49828
2B	49701
I3	49646
BH	49439
,1	49345
A8	49300
*O	49292
"\\	49163
SX	48931
OH	48802
D4	48785
 #	48593
P5	48334
HG	48199
C"	48198
A6	47965
R6	47934
&=	47595
J_	47295
IK	47149
X]	47124
HN	46880
49	46873
%X	46840
YO	46828
*L	46693
0I	46608
V6	46562
 Y	46507
KL	46454
OY	46439
+;	46372
-P	46010
V.	45902
9 	45818
KP	45766
$(	45604
R[	45524
%U	45519
"L	45466
G"	45405
P:	45353
-B	45290
K:	45213
1X	45047
G\x09	44886
>;	44864
1\x09	44856
HL	44815
N0	44596
H.	44483
EH	44418
HF	44391
Z 	44288
/A	44258
\x092	44247
A5	44236
E4	44043
0.	44008
W.	43942
XU	43796
A[	43588
"N	43284
XO	43221
2-	43215
";	42982
C9	42916
I4	42665
&V	42658
I.	42368
(\x0A	42360
\x0AD	42359
/O	42301
S6	42198
UO	42034
[C	41787
4B	41736
E]	41718
1.	41647
&B	41398
\x0AT	41240
QR	41234
]\x09	41207
2D	41055
F.	40869
.W	40839
G4	40822
0U	40819
!(	40641
HV	40573
4;	40526
B8	40296
B.	40214
0:	40203
VN	39985
=%	39859
D[	39851
.U	39692
3]	39539
/R	39428
U.	39332
69	39308
4C	39295
,2	39248
Q;	39104
[3	38879
-M	38818
:1	38712
M/	38669
MY	38591
QI	38550
K\x0A	38395
X\\	38348
6X	38058
X"	37996
6(	37929
-D	37880
YA	37829
%L	37723
B;	37680
4X	37666
O3	37611
C\x09	37540
D]	37495
A9	37425
DH	37423
LW	37387
YB	37378
0S	37277
DJ	37266
M4	37151
&F	37021
P6	37007
XQ	36858
GV	36818
6G	36796
V3	36685
E\\	36623
N4	36621
,3	36487
1:	36465
3X	36275
D/	36256
L:	36245
0\\	36045
!S	36038
AQ	35759
D9	35518
S5	35388
S\\	35309
F[	35030
<=	34981
&E	34899
P"	34800
3E	34742
P\x0A	34615
D5	34576
9)	34501
EK	34465
S]	34465
(4	34456
4]	34242
M\x0A	34233
K3	34181
8A	34155
G:	34140
&H	34121
."	34089
VH	34075
4"	33852
>Q	33728
P[	33709
N6	33449
"V	33350
D7	33260
5E	33259
/T	33219
JI	33216
&G	33051
*W	32833
!P	32801
VK	32770
K1	32752
 $	32520
-A	32502
M6	32497
4(	32411
M:	32401
"H	32399
8\x09	32341
L5	32280
IU	32256
JS	32240
WF	31990
M"	31901
*U	31900
T]	31890
O2	31857
F:	31565
2G	31522
8(	31495
P\x09	31395
Q.	31353
!I	31317
"O	31198
VU	31154
QO	31032
&N	31027
RH	30863
JA	30768
[P	30637
8-	30512
[K	30355
*G	30329
(5	30311
D8	30126
A"	30123
L6	30010
8C	29966
E5	29889
' 	29750
[S	29686
B5	29581
(%	29479
<A	29411
2:	29369
7"	29344
-R	29248
1U	29210
@S	29194
B7	29106
D6	29013
C:	28951
>K	28914
CW	28898
4\x09	28894
!R	28879
!C	28854
G[	28826
C]	28800
PQ	28741
2E	28717
\x0AC	28577
-T	28514
J-	28396
I0	28356
0K	28184
F9	28079
8B	28076
B6	28074
3A	28038
\\T	27997
6C	27871
M5	27858
_(	27791
JP	27790
&L	27735
R8	27635
(6	27629
{"	27608
M>	27581
7C	27556
+\x0A	27516
N5	27455
[M	27450
4-	27449
6B	27340
@P	27290
8E	27266
1-	27220
_)	27206
\x093	27196
L[	27177
[4	27136
+-	27033
7X	27002
G5	26961
XY	26895
M\x09	26760
5C	26732
)\\	26674
-+	26622
FH	26523
J 	26334
W;	26322
!D	26318
\x0AU	26298
2T	26256
3L	26253
-N	26246
/G	26188
E7	26146
:%	26067
-=	25984
E'	25939
W1	25885
Q2	25862
0M	25839
8;	25831
3B	25819
@C	25801
N]	25781
4D	25766
MK	25621
P8	25237
Q1	25209
6;	25207
6\x09	25195
*K	25054
3;	24931
%P	24888
@D	24829
WW	24719
G8	24645
C[	24636
6]	24633
O0	24561
5G	24512
\x0AA	24377
T/	24323
&(	24310
4A	24155
K2	23961
5"	23834
T9	23709
&O	23693
[N	23670
YD	23614
NQ	23581
"}	23553
Y\x09	23550
MQ	23539
T'	23445
A:	23416
\x0AB	23388
R]	23369
WT	23327
TQ	23285
(7	23110
[B	23030
Y:	23015
6"	22981
X\x09	22979
A\x09	22950
/U	22837
ZS	22829
7L	22808
YI	22778
\x094	22753
X:	22687
<S	22650
-\x0A	22627
_\x0A	22623
V7	22592
4E	22571
KZ	22545
.\\	22383
[D	22367
(J	22309
WU	22297
)"	22275
B"	22203
9C	22176
6A	22167
Y"	21883
5A	21879
F\x09	21817
.Y	21705
Y1	21636
@R	21584
0G	21519
QA	21492
5D	21459
I"	21370
@I	21237
NJ	21212
E/	21120
5]	21062
 \x09	21021
V5	20988
P9	20891
-$	20819
>X	20765
8]	20761
*,	20687
\x0AP	20683
!T	20671
8F	20611
_ 	20543
V:	20535
N8	20463
=\x09	20422
V8	20417
7D	20361
Q0	20360
Z)	20288
8"	20280
.1	20268
XH	20095
F\\	19980
<0	19840
O"	19807
0>	19771
O:	19716
H\x09	19712
""	19643
1(	19586
-F	19580
2K	19525
KH	19469
E9	19420
S8	19398
B[	19397
,%	19339
[T	19323
!A	19273
6D	19272
4F	19262
3\x09	19248
I/	19225
A\\	19189
"W	19153
3:	19138
(8	19131
9A	19121
BV	19078
3-	19071
2R	19060
5-	19035
VX	19015
*(	18988
1\\	18973
N[	18956
U\\	18936
Y2	18833
HK	18816
{\x09	18816
8D	18807
/E	18788
I\x0A	18733
*Q	18664
&U	18610
(-	18584
XN	18522
B\x09	18459
4.	18438
RZ	18422
\x09+	18399
8G	18397
/V	18338
5B	18278
ZY	18221
Y0	18216
FQ	18202
Y[	18178
O\x09	18176
<&	18070
0(	18049
.2	18035
-G	18009
&Q	17942
K[	17845
VQ	17752
R9	17747
U0	17727
[G	17688
@N	17596
6E	17595
X\x0A	17562
LH	17523
7B	17522
QN	17519
\\0	17503
=0	17467
GY	17395
\x09)	17389
2\\	17383
C\\	17326
1}	17319
M9	17252
T\\	17203
!M	17183
BQ	17168
@M	17138
AJ	17120
N\\	17109
/H	17098
/K	17081
NW	17050
.K	17049
7E	17046
6-	16941
8M	16895
\x0AR	16817
L#	16784
6F	16784
4\\	16740
J)	16735
5F	16727
5X	16723
&W	16708
HQ	16706
\x095	16690
B\\	16656
K0	16637
W2	16618
O[	16613
4:	16598
R7	16547
:0	16514
3\\	16483
L7	16457
/F	16452
3.	16417
EJ	16410
H0	16402
X[	16338
N9	16335
5\\	16330
<1	16326
"\x09	16311
,S	16301
0P	16275
P7	16266
QT	16186
BK	16179
FV	16126
\x09#	16088
):	16083
[5	16068
\x09-	16029
/N	16022
){	15980
R/	15972
\x09:	15898
GX	15751
[A	15742
@A	15693
#\x0A	15582
7A	15569
7]	15568
2H	15538
U;	15513
\x096	15437
<D	15431
B9	15422
F"	15401
/W	15381
!N	15330
G6	15306
U\x0A	15259
T+	15232
8\\	15218
/L	15213
6\\	15182
!E	15178
1K	15175
Z,	15172
9\\	15087
,/	15081
)&	15076
@F	15067
% 	15061
JM	15050
5L	15035
{}	15018
9F	14994
H:	14990
@B	14964
QB	14926
\x098	14894
J,	14837
S+	14812
 \x0A	14808
KW	14686
M[	14641
QH	14639
\x0AF	14603
~(	14584
H[	14559
G/	14557
L]	14551
5;	14481
[6	14462
\x0A_	14369
"X	14319
H7	14292
:/	14267
"Q	14265
ZC	14235
7\\	14205
U2	14189
"2	14171
GW	14165
]\x0A	14147
6.	14120
".	14116
@T	14075
9B	14066
@L	14064
I8	14019
YU	13980
5:	13939
[E	13919
Q3	13909
!B	13886
4K	13815
1S	13793
C/	13780
\x0A-	13766
B:	13749
,\\	13738
5P	13626
H3	13599
9D	13490
QF	13487
\x0A*	13437
N7	13435
H6	13296
S7	13264
.Q	13192
[V	13181
8}	13133
1R	13096
W\x0A	13067
FK	12987
1<	12929
1P	12919
L9	12894
*X	12822
)]	12765
O4	12677
Z;	12657
9]	12604
9"	12553
!!	12549
[J	12517
U"	12449
!F	12407
KY	12386
\x09J	12385
',	12345
(9	12313
-V	12312
N/	12297
( 	12284
M]	12271
-3	12170
V\x09	12119
@V	12077
I\x09	12032
5K	12021
?\x0A	12012
A/	11973
#_	11942
9E	11919
2}	11912
W:	11896
ZM	11886
W0	11866
)S	11799
[8	11776
V[	11763
.)	11734
F}	11721
[%	11692
!L	11663
ZI	11660
6:	11655
-U	11641
[7	11639
>,	11593
UH	11577
5\x09	11571
\x09|	11543
1T	11535
UK	11470
 ;	11385
.X	11339
\x0AN	11285
]-	11278
<N	11252
M7	11243
&K	11234
I:	11200
J]	11191
L/	11176
-H	11141
2I	11066
 )	11033
WG	11007
EZ	10964
5(	10925
K4	10897
!\\	10870
A]	10849
\x0A$	10846
4}	10772
,M	10759
_#	10747
\x097	10672
3}	10635
,A	10604
I5	10527
I6	10458
@H	10451
-W	10441
E=	10427
::	10417
9X	10405
4M	10365
2V	10301
-;	10294
 ^	10276
KQ	10218
O/	10189
)P	10181
(Z	10172
5.	10156
!H	10150
JT	10096
3(	10070
+]	10067
S'	10036
1M	10019
HH	10019
[L	9996
'R	9986
Q:	9946
W3	9930
)}	9892
*_	9878
 ]	9853
R\\	9805
JR	9773
8:	9748
Y3	9654
6S	9648
<M	9624
[F	9590
TZ	9586
@E	9582
@G	9577
>"	9538
W\x09	9497
1G	9459
UU	9450
\x09@	9422
P]	9422
~0	9412
O5	9397
~~	9383
WX	9347
3M	9308
6M	9303
&X	9290
,R	9266
.5	9255
!V	9227
G7	9204
V9	9201
4I	9198
C}	9196
\x0AL	9180
=-	9128
7;	9127
\x0A"	9126
\x09Z	9093
T=	9068
OQ	9057
%Z	9031
7:	9027
[H	9007
')	9000
Q\x09	8994
\x0AG	8847
@O	8806
1>	8796
H5	8791
XV	8766
7-	8758
4U	8732
3U	8718
0/	8704
$R	8697
%R	8681
O7	8675
!O	8675
)A	8646
O6	8643
8U	8538
VV	8469
8K	8461
G>	8436
B}	8435
3S	8415
2N	8407
6K	8359
H]	8353
<2	8324
[O	8322
2U	8300
)/	8295
G]	8282
R'	8281
LQ	8243
X+	8240
,I	8165
J;	8162
KK	8157
7}	8153
)D	8136
D=	8126
"K	8120
2[	8101
Q[	8084
-4	8040
./	7977
:2	7975
,C	7958
'\\	7947
K8	7923
>J	7878
A}	7867
JF	7825
WV	7812
Y4	7797
:=	7784
+I	7769
"[	7748
7\x09	7747
}}	7722
D*	7716
3P	7704
6L	7651
O]	7631
